freq,intensity
2928.8591,0.41081
2929.1001,0.41112
2929.3413,0.41182
2929.5823,0.41254
2929.8232,0.41297
2930.0645,0.4131
2930.3054,0.41318
2930.5466,0.41342
2930.7876,0.41376
2931.0286,0.41391
2931.2698,0.4137
2931.5107,0.41321
2931.7517,0.41272
2931.9929,0.41244
2932.2339,0.41235
2932.4751,0.41227
2932.7161,0.41204
2932.957,0.41159
2933.1982,0.411
2933.4392,0.41042
2933.6802,0.41004
2933.9214,0.41
2934.1624,0.4102
2934.4036,0.4103
2934.6445,0.40997
2934.8855,0.4092
2935.1267,0.40836
2935.3677,0.40795
2935.6086,0.40809
2935.8499,0.40842
2936.0908,0.40841
2936.332,0.40789
2936.573,0.40719
2936.814,0.40678
2937.0552,0.40682
2937.2961,0.40692
2937.5371,0.40662
2937.7783,0.40575
2938.0193,0.40463
2938.2605,0.40378
2938.5015,0.40346
2938.7424,0.40355
2938.9836,0.40369
2939.2246,0.40354
2939.4656,0.40299
2939.7068,0.40212
2939.9478,0.40119
2940.189,0.40042
2940.4299,0.39988
2940.6709,0.39937
2940.9121,0.39855
2941.1531,0.39719
2941.394,0.39541
2941.6353,0.39362
2941.8762,0.39224
2942.1174,0.3914
2942.3584,0.39093
2942.5994,0.39055
2942.8406,0.39015
2943.0815,0.38972
2943.3225,0.38936
2943.5637,0.38913
2943.8047,0.38908
2944.0459,0.38917
2944.2869,0.38921
2944.5278,0.38886
2944.769,0.38794
2945.01,0.38662
2945.251,0.38547
2945.4922,0.385
2945.7332,0.38524
2945.9744,0.38573
2946.2153,0.38596
2946.4563,0.38592
2946.6975,0.38603
2946.9385,0.3867
2947.1794,0.38781
2947.4207,0.38882
2947.6616,0.38928
2947.9028,0.38928
2948.1438,0.3893
2948.3848,0.38974
2948.626,0.39055
2948.8669,0.39137
2949.1079,0.39193
2949.3491,0.39225
2949.5901,0.39258
2949.8313,0.39308
2950.0723,0.39375
2950.3132,0.3945
2950.5544,0.39523
2950.7954,0.39587
2951.0364,0.39637
2951.2776,0.39679
2951.5186,0.39738
2951.7598,0.39856
2952.0007,0.40061
2952.2417,0.40343
2952.4829,0.4065
2952.7239,0.40921
2952.9648,0.41123
2953.2061,0.41265
2953.447,0.41378
2953.6882,0.41489
2953.9292,0.4161
2954.1702,0.41736
2954.4114,0.41858
2954.6523,0.41973
2954.8933,0.42085
2955.1345,0.42206
2955.3755,0.42351
2955.6167,0.42519
2955.8577,0.42688
2956.0986,0.42821
2956.3398,0.42897
2956.5808,0.42936
2956.8218,0.42987
2957.063,0.43093
2957.304,0.43255
2957.5452,0.43427
2957.7861,0.43562
2958.0271,0.43649
2958.2683,0.43716
2958.5093,0.43806
2958.7502,0.43939
2958.9915,0.44098
2959.2324,0.44244
2959.4736,0.4435
2959.7146,0.44408
2959.9556,0.44439
2960.1968,0.44476
2960.4377,0.44549
2960.6787,0.44664
2960.9199,0.44796
2961.1609,0.44904
2961.4021,0.44965
2961.6431,0.44999
2961.884,0.45057
2962.1252,0.4518
2962.3662,0.45362
2962.6072,0.45553
2962.8484,0.45702
2963.0894,0.45792
2963.3306,0.45848
2963.5715,0.45904
2963.8125,0.45974
2964.0537,0.4605
2964.2947,0.46119
2964.5356,0.46182
2964.7769,0.4625
2965.0178,0.46334
2965.259,0.46436
2965.5,0.46557
2965.741,0.46687
2965.9822,0.4681
2966.2231,0.46903
2966.4641,0.46953
2966.7053,0.46978
2966.9463,0.47016
2967.1875,0.47099
2967.4285,0.47218
2967.6694,0.47336
2967.9106,0.47421
2968.1516,0.47481
2968.3926,0.47553
2968.6338,0.47665
2968.8748,0.47809
2969.116,0.47949
2969.3569,0.48062
2969.5979,0.48163
2969.8391,0.48288
2970.0801,0.48456
2970.321,0.48652
2970.5623,0.4884
2970.8032,0.48987
2971.0444,0.49084
2971.2854,0.49138
2971.5264,0.49174
2971.7676,0.49219
2972.0085,0.49301
2972.2495,0.4943
2972.4907,0.49589
2972.7317,0.49744
2972.9729,0.49871
2973.2139,0.49972
2973.4548,0.50072
2973.696,0.50185
2973.937,0.503
2974.178,0.50395
2974.4192,0.5047
2974.6602,0.50552
2974.9014,0.50675
2975.1423,0.50846
2975.3833,0.51037
2975.6245,0.51208
2975.8655,0.51329
2976.1067,0.51397
2976.3477,0.5143
2976.5886,0.51456
2976.8298,0.51511
2977.0708,0.51623
2977.3118,0.51789
2977.553,0.51968
2977.7939,0.521
2978.0352,0.52161
2978.2761,0.52182
2978.5171,0.52231
2978.7583,0.52352
2978.9993,0.52527
2979.2402,0.52698
2979.4814,0.52826
2979.7224,0.52924
2979.9636,0.53043
2980.2046,0.5322
2980.4456,0.5344
2980.6868,0.53659
2980.9277,0.53839
2981.1687,0.53974
2981.4099,0.54082
2981.6509,0.54181
2981.8921,0.54282
2982.1331,0.54395
2982.374,0.5453
2982.6152,0.54688
2982.8562,0.54858
2983.0972,0.5503
2983.3384,0.55208
2983.5793,0.55408
2983.8206,0.55644
2984.0615,0.55896
2984.3025,0.56128
2984.5437,0.56309
2984.7847,0.56445
2985.0256,0.56573
2985.2668,0.56728
2985.5078,0.56923
2985.749,0.57147
2985.99,0.57382
2986.231,0.57613
2986.4722,0.57828
2986.7131,0.58023
2986.9541,0.58203
2987.1953,0.58389
2987.4363,0.58602
2987.6775,0.58837
2987.9185,0.59069
2988.1594,0.5928
2988.4006,0.59481
2988.6416,0.59692
2988.8826,0.59916
2989.1238,0.6011
2989.3647,0.60227
2989.606,0.60279
2989.8469,0.60343
2990.0879,0.60507
2990.3291,0.6079
2990.5701,0.61115
2990.811,0.61376
2991.0522,0.61529
2991.2932,0.61609
2991.5344,0.61688
2991.7754,0.61799
2992.0164,0.61916
2992.2576,0.62011
2992.4985,0.62086
2992.7395,0.62171
2992.9807,0.62272
2993.2217,0.62375
2993.4629,0.62463
2993.7039,0.62562
2993.9448,0.62729
2994.186,0.62996
2994.427,0.63332
2994.668,0.63662
2994.9092,0.63937
2995.1501,0.64172
2995.3914,0.64416
2995.6323,0.64694
2995.8733,0.64987
2996.1145,0.65243
2996.3555,0.6543
2996.5964,0.65546
2996.8376,0.65615
2997.0786,0.65685
2997.3198,0.65806
2997.5608,0.66018
2997.8018,0.66317
2998.043,0.66655
2998.2839,0.66985
2998.5249,0.67299
2998.7661,0.67629
2999.0071,0.67986
2999.2483,0.68315
2999.4893,0.68545
2999.7302,0.6868
2999.9714,0.68831
3000.2124,0.69117
3000.4534,0.69531
3000.6946,0.69927
3000.9355,0.70157
3001.1768,0.70232
3001.4177,0.70318
3001.6587,0.70558
3001.8999,0.70915
3002.1409,0.71208
3002.3818,0.71318
3002.623,0.71321
3002.864,0.71412
3003.1052,0.71686
3003.3462,0.72036
3003.5872,0.72264
3003.8284,0.72274
3004.0693,0.72145
3004.3103,0.72024
3004.5515,0.71986
3004.7925,0.72005
3005.0337,0.72032
3005.2747,0.72054
3005.5156,0.72079
3005.7568,0.7209
3005.9978,0.72055
3006.2388,0.71982
3006.48,0.71929
3006.7209,0.71937
3006.9622,0.71984
3007.2031,0.72
3007.4441,0.71969
3007.6853,0.71948
3007.9263,0.72006
3008.1672,0.72117
3008.4084,0.72168
3008.6494,0.72088
3008.8906,0.71932
3009.1316,0.71838
3009.3726,0.71886
3009.6138,0.72026
3009.8547,0.72148
3010.0957,0.72222
3010.3369,0.72319
3010.5779,0.72499
3010.8191,0.72697
3011.0601,0.72769
3011.301,0.72652
3011.5422,0.72443
3011.7832,0.72324
3012.0242,0.72399
3012.2654,0.72607
3012.5063,0.72806
3012.7476,0.72899
3012.9885,0.72899
3013.2295,0.72847
3013.4707,0.72754
3013.7117,0.72616
3013.9526,0.72481
3014.1938,0.72431
3014.4348,0.72502
3014.676,0.72629
3014.917,0.72694
3015.158,0.72652
3015.3992,0.72586
3015.6401,0.72625
3015.8811,0.72812
3016.1223,0.73041
3016.3633,0.73141
3016.6045,0.73016
3016.8455,0.72705
3017.0864,0.72352
3017.3276,0.72112
3017.5686,0.72093
3017.8096,0.72319
3018.0508,0.72708
3018.2917,0.73092
3018.533,0.73296
3018.7739,0.73275
3019.0149,0.73143
3019.2561,0.73084
3019.4971,0.73182
3019.738,0.73366
3019.9792,0.73489
3020.2202,0.73493
3020.4614,0.73454
3020.7024,0.73493
3020.9434,0.73641
3021.1846,0.73817
3021.4255,0.73937
3021.6665,0.74023
3021.9077,0.74179
3022.1487,0.74475
3022.3899,0.74863
3022.6309,0.75226
3022.8718,0.75499
3023.113,0.75721
3023.354,0.75965
3023.595,0.76216
3023.8362,0.76364
3024.0771,0.76302
3024.3184,0.7605
3024.5593,0.75757
3024.8003,0.75589
3025.0415,0.75619
3025.2825,0.75808
3025.5234,0.76063
3025.7646,0.76311
3026.0056,0.76532
3026.2468,0.76749
3026.4878,0.76995
3026.7288,0.77289
3026.97,0.77626
3027.2109,0.77971
3027.4519,0.78281
3027.6931,0.78529
3027.9341,0.78727
3028.1753,0.78911
3028.4163,0.79103
3028.6572,0.79284
3028.8984,0.79411
3029.1394,0.79463
3029.3804,0.79473
3029.6216,0.79506
3029.8625,0.79621
3030.1038,0.79839
3030.3447,0.80135
3030.5857,0.80463
3030.8269,0.80775
3031.0679,0.81043
3031.3088,0.8127
3031.55,0.81479
3031.791,0.81704
3032.0322,0.81968
3032.2732,0.82262
3032.5142,0.82565
3032.7554,0.8287
3032.9963,0.83189
3033.2373,0.83529
3033.4785,0.83878
3033.7195,0.842
3033.9607,0.84472
3034.2017,0.84704
3034.4426,0.84937
3034.6838,0.85199
3034.9248,0.85487
3035.1658,0.85792
3035.407,0.86123
3035.6479,0.86512
3035.8892,0.86972
3036.1301,0.87472
3036.3711,0.87951
3036.6123,0.88374
3036.8533,0.88761
3037.0942,0.89168
3037.3354,0.89627
3037.5764,0.90111
3037.8176,0.90564
3038.0586,0.9095
3038.2996,0.9128
3038.5408,0.91599
3038.7817,0.91945
3039.0227,0.92342
3039.2639,0.92799
3039.5049,0.93318
3039.7461,0.93875
3039.9871,0.94419
3040.228,0.94894
3040.4692,0.95284
3040.7102,0.95631
3040.9512,0.96001
3041.1924,0.96433
3041.4333,0.96909
3041.6746,0.97392
3041.9155,0.9786
3042.1565,0.98323
3042.3977,0.98789
3042.6387,0.99247
3042.8796,0.9967
3043.1208,1.00056
3043.3618,1.00442
3043.603,1.00868
3043.844,1.01338
3044.085,1.01807
3044.3262,1.02214
3044.5671,1.02532
3044.8081,1.02787
3045.0493,1.03046
3045.2903,1.03378
3045.5315,1.03818
3045.7725,1.04338
3046.0134,1.04851
3046.2546,1.05243
3046.4956,1.05461
3046.7366,1.05551
3046.9778,1.05633
3047.2188,1.05808
3047.46,1.06079
3047.7009,1.06362
3047.9419,1.06571
3048.1831,1.06692
3048.4241,1.06793
3048.665,1.06936
3048.9063,1.07133
3049.1472,1.07359
3049.3884,1.07606
3049.6294,1.07887
3049.8704,1.08175
3050.1116,1.08378
3050.3525,1.08388
3050.5935,1.08204
3050.8347,1.07962
3051.0757,1.07833
3051.3169,1.0789
3051.5579,1.08048
3051.7988,1.08165
3052.04,1.08174
3052.281,1.08116
3052.522,1.08055
3052.7632,1.07984
3053.0042,1.07837
3053.2454,1.0758
3053.4863,1.07271
3053.7273,1.07007
3053.9685,1.06818
3054.2095,1.06648
3054.4504,1.06427
3054.6917,1.06144
3054.9326,1.05838
3055.1738,1.05529
3055.4148,1.05186
3055.6558,1.04782
3055.897,1.04364
3056.1379,1.04032
3056.3789,1.03827
3056.6201,1.03669
3056.8611,1.03425
3057.1023,1.03069
3057.3433,1.02713
3057.5842,1.02497
3057.8254,1.02438
3058.0664,1.02388
3058.3074,1.02167
3058.5486,1.01725
3058.7896,1.01171
3059.0308,1.00652
3059.2717,1.00231
3059.5127,0.99861
3059.7539,0.99473
3059.9949,0.99035
3060.2358,0.98546
3060.4771,0.98007
3060.718,0.97432
3060.9592,0.96898
3061.2002,0.96517
3061.4412,0.96341
3061.6824,0.9628
3061.9233,0.96161
3062.1643,0.95879
3062.4055,0.95488
3062.6465,0.95155
3062.8877,0.94987
3063.1287,0.94945
3063.3696,0.94904
3063.6108,0.94753
3063.8518,0.9445
3064.0928,0.93978
3064.334,0.93338
3064.575,0.92605
3064.8162,0.91938
3065.0571,0.91498
3065.2981,0.9131
3065.5393,0.91221
3065.7803,0.91022
3066.0212,0.90639
3066.2625,0.90208
3066.5034,0.89919
3066.7446,0.8981
3066.9856,0.89726
3067.2266,0.89486
3067.4678,0.89075
3067.7087,0.88628
3067.9497,0.88256
3068.1909,0.8794
3068.4319,0.87582
3068.6731,0.87149
3068.9141,0.8669
3069.155,0.86255
3069.3962,0.85784
3069.6372,0.85152
3069.8782,0.84316
3070.1194,0.83381
3070.3604,0.82514
3070.6016,0.8179
3070.8425,0.81138
3071.0835,0.80426
3071.3247,0.79591
3071.5657,0.78671
3071.8066,0.77759
3072.0479,0.76917
3072.2888,0.7616
3072.53,0.75459
3072.771,0.74755
3073.012,0.7398
3073.2532,0.73084
3073.4941,0.72088
3073.7351,0.71068
3073.9763,0.70101
3074.2173,0.69196
3074.4585,0.68306
3074.6995,0.67397
3074.9404,0.6651
3075.1816,0.65716
3075.4226,0.65047
3075.6636,0.64452
3075.9048,0.63856
3076.1458,0.63236
3076.387,0.62638
3076.6279,0.62096
3076.8689,0.61579
3077.1101,0.61013
3077.3511,0.60389
3077.592,0.59794
3077.8333,0.5934
3078.0742,0.59036
3078.3154,0.58757
3078.5564,0.58352
3078.7974,0.57787
3079.0386,0.57173
3079.2795,0.56672
3079.5205,0.56358
3079.7617,0.56168
3080.0027,0.55975
3080.2439,0.55706
3080.4849,0.55378
3080.7258,0.55053
3080.967,0.54775
3081.208,0.54545
3081.449,0.54351
3081.6902,0.54174
3081.9312,0.53995
3082.1724,0.53787
3082.4133,0.5353
3082.6543,0.5324
3082.8955,0.52964
3083.1365,0.52741
3083.3774,0.52568
3083.6187,0.52399
3083.8596,0.5219
3084.1008,0.51945
3084.3418,0.51714
3084.5828,0.51554
3084.824,0.5147
3085.0649,0.51413
3085.3059,0.51307
3085.5471,0.51104
3085.7881,0.50823
3086.0293,0.50535
3086.2703,0.50318
3086.5112,0.50208
3086.7524,0.50172
3086.9934,0.50135
3087.2344,0.50028
3087.4756,0.49838
3087.7166,0.49608
3087.9578,0.49391
3088.1987,0.49213
3088.4397,0.49053
3088.6809,0.48878
3088.9219,0.48676
3089.1628,0.48466
3089.4041,0.48284
3089.645,0.48147
3089.8862,0.48055
3090.1272,0.47995
3090.3682,0.47953
3090.6094,0.47915
3090.8503,0.4787
3091.0913,0.47812
3091.3325,0.47747
3091.5735,0.4769
3091.8147,0.47642
3092.0557,0.47583
3092.2966,0.47485
3092.5378,0.4734
3092.7788,0.47173
3093.0198,0.47022
3093.261,0.46905
3093.502,0.46808
3093.7432,0.46707
3093.9841,0.46593
3094.2251,0.4648
3094.4663,0.46383
3094.7073,0.46293
3094.9482,0.46195
3095.1895,0.46087
3095.4304,0.4599
3095.6716,0.45926
3095.9126,0.45889
3096.1536,0.45842
3096.3948,0.45759
3096.6357,0.45647
3096.8767,0.45534
3097.1179,0.45436
3097.3589,0.45336
3097.6001,0.45205
3097.8411,0.45037
3098.082,0.44858
3098.3232,0.44698
3098.5642,0.44563
3098.8052,0.44439
3099.0464,0.44314
3099.2874,0.442
3099.5286,0.44109
3099.7695,0.44026
3100.0105,0.43914
3100.2517,0.43749
3100.4927,0.4355
3100.7336,0.43371
3100.9749,0.43246
3101.2158,0.43154
3101.457,0.43031
3101.698,0.42833
3101.939,0.42576
3102.1802,0.42308
3102.4211,0.42074
3102.6621,0.41884
3102.9033,0.41721
3103.1443,0.41566
3103.3855,0.41408
3103.6265,0.41238
3103.8674,0.41037
3104.1086,0.40791
3104.3496,0.40517
3104.5906,0.40257
3104.8318,0.40047
3105.0728,0.3988
3105.314,0.39712
3105.5549,0.39499
3105.7959,0.39237
3106.0371,0.38968
3106.2781,0.38736
3106.519,0.38552
3106.7603,0.38388
3107.0012,0.38208
3107.2424,0.37996
3107.4834,0.37775
3107.7244,0.37577
3107.9656,0.3742
3108.2065,0.37298
3108.4475,0.37185
3108.6887,0.37052
3108.9297,0.36883
3109.1709,0.36682
3109.4119,0.36468
3109.6528,0.36266
3109.894,0.36094
3110.135,0.3595
3110.376,0.35814
3110.6172,0.35663
3110.8582,0.35486
3111.0994,0.35293
3111.3403,0.35112
3111.5813,0.34965
3111.8225,0.34853
3112.0635,0.3475
3112.3044,0.34619
3112.5457,0.34441
3112.7866,0.34226
3113.0278,0.34006
3113.2688,0.33812
3113.5098,0.3365
3113.751,0.33502
3113.9919,0.33348
3114.2329,0.33183
3114.4741,0.33018
3114.7151,0.32867
3114.9563,0.32728
3115.1973,0.32598
3115.4382,0.3248
3115.6794,0.32391
3115.9204,0.32335
3116.1614,0.32291
3116.4026,0.32216
3116.6436,0.32082
3116.8848,0.31896
3117.1257,0.31692
3117.3667,0.315
3117.6079,0.31331
3117.8489,0.31176
3118.0898,0.31029
3118.3311,0.30903
3118.572,0.30811
3118.8132,0.30745
3119.0542,0.30672
3119.2952,0.30571
3119.5364,0.30446
3119.7773,0.30321
3120.0183,0.30215
3120.2595,0.3012
3120.5005,0.30011
3120.7417,0.2988
3120.9827,0.29744
3121.2236,0.29624
3121.4648,0.29533
3121.7058,0.29458
3121.9468,0.29379
3122.188,0.29287
3122.429,0.29184
3122.6702,0.29071
3122.9111,0.28946
3123.1521,0.28808
3123.3933,0.28665
3123.6343,0.28526
3123.8752,0.28395
3124.1165,0.28266
3124.3574,0.28133
3124.5986,0.28003
3124.8396,0.27887
3125.0806,0.27786
3125.3218,0.27686
3125.5627,0.27572
3125.8037,0.27442
3126.0449,0.27316
3126.2859,0.2721
3126.5271,0.27115
3126.7681,0.27
3127.009,0.26842
3127.2502,0.26643
3127.4912,0.26428
3127.7322,0.26226
3127.9734,0.26046
3128.2144,0.25884
3128.4556,0.25734
3128.6965,0.25593
3128.9375,0.25459
3129.1787,0.25332
3129.4197,0.25214
3129.6606,0.2511
3129.9019,0.25015
3130.1428,0.24906
3130.384,0.24758
3130.625,0.24561
3130.866,0.24346
3131.1072,0.24157
3131.3481,0.24012
3131.5891,0.23881
3131.8303,0.23712
3132.0713,0.2349
3132.3125,0.23259
3132.5535,0.2309
3132.7944,0.23012
3133.0356,0.22978
3133.2766,0.22901
3133.5176,0.22735
3133.7588,0.22501
3133.9998,0.22257
3134.241,0.22041
3134.4819,0.21853
3134.7229,0.21673
3134.9641,0.21494
3135.2051,0.21325
3135.446,0.21173
3135.6873,0.21029
3135.9282,0.20879
3136.1694,0.2072
3136.4104,0.20559
3136.6514,0.20403
3136.8926,0.20243
3137.1335,0.20069
3137.3745,0.19893
3137.6157,0.19747
3137.8567,0.19653
3138.0979,0.19598
3138.3389,0.19541
3138.5798,0.19447
3138.821,0.19316
3139.062,0.19177
3139.303,0.19059
3139.5442,0.18971
3139.7852,0.18903
3140.0264,0.18843
3140.2673,0.18783
3140.5083,0.18712
3140.7495,0.18621
3140.9905,0.18506
3141.2314,0.1838
3141.4727,0.18258
3141.7136,0.18143
3141.9548,0.18019
3142.1958,0.1787
3142.4368,0.17706
3142.678,0.17559
3142.9189,0.17452
3143.1599,0.17375
3143.4011,0.17288
3143.6421,0.17159
3143.8833,0.16992
3144.1243,0.16818
3144.3652,0.16667
3144.6064,0.1654
3144.8474,0.16426
3145.0884,0.16314
3145.3296,0.16205
3145.5706,0.16098
3145.8118,0.15983
3146.0527,0.15847
3146.2937,0.15696
3146.5349,0.1555
3146.7759,0.15422
3147.0168,0.15303
3147.2581,0.15164
3147.499,0.14997
3147.7402,0.14821
3147.9812,0.14674
3148.2222,0.14572
3148.4634,0.14494
3148.7043,0.14399
3148.9453,0.14265
3149.1865,0.14099
3149.4275,0.13925
3149.6687,0.13756
3149.9097,0.13589
3150.1506,0.13417
3150.3918,0.13244
3150.6328,0.13078
3150.8738,0.12925
3151.115,0.12784
3151.356,0.12651
3151.5972,0.12533
3151.8381,0.12443
3152.0791,0.12384
3152.3203,0.12348
3152.5613,0.1232
3152.8022,0.12283
3153.0435,0.12224
3153.2844,0.12134
3153.5256,0.1201
3153.7666,0.11865
3154.0076,0.11726
3154.2488,0.11618
3154.4897,0.11544
3154.7307,0.11483
3154.9719,0.11406
3155.2129,0.11305
3155.4541,0.11194
3155.6951,0.11089
3155.936,0.10992
3156.1772,0.10887
3156.4182,0.10759
3156.6592,0.10614
3156.9004,0.10467
3157.1414,0.10338
3157.3826,0.10226
3157.6235,0.10127
3157.8645,0.1003
3158.1057,0.09931
3158.3467,0.09823
3158.5876,0.09701
3158.8289,0.09566
3159.0698,0.09434
3159.311,0.09321
3159.552,0.0924
3159.793,0.09185
3160.0342,0.09144
3160.2751,0.09102
3160.5161,0.09051
3160.7573,0.08981
3160.9983,0.08887
3161.2395,0.08778
3161.4805,0.0868
3161.7214,0.08625
3161.9626,0.08623
3162.2036,0.08646
3162.4446,0.08643
3162.6858,0.08577
3162.9268,0.0846
3163.168,0.08335
3163.4089,0.08246
3163.6499,0.08207
3163.8911,0.08198
3164.1321,0.08191
3164.373,0.08172
3164.6143,0.08138
3164.8552,0.08097
3165.0964,0.08058
3165.3374,0.08028
3165.5784,0.08009
3165.8196,0.07997
3166.0605,0.07979
3166.3015,0.07943
3166.5427,0.0789
3166.7837,0.07838
3167.0249,0.07811
3167.2659,0.07818
3167.5068,0.07847
3167.748,0.07875
3167.989,0.07884
3168.23,0.07868
3168.4712,0.07835
3168.7122,0.078
3168.9534,0.07775
3169.1943,0.07769
3169.4353,0.07774
3169.6765,0.0777
3169.9175,0.07854
3170.1584,0.07788
3170.3997,0.07714
3170.6406,0.07662
3170.8818,0.07644
3171.1228,0.07643
3171.3638,0.07627
3171.605,0.07582
3171.8459,0.07521
3172.0869,0.07474
3172.3281,0.07453
3172.5691,0.07444
3172.8103,0.07426
3173.0513,0.07392
3173.2922,0.07359
3173.5334,0.07341
3173.7744,0.0734
3174.0154,0.07338
3174.2566,0.07317
3174.4976,0.07279
3174.7388,0.07232
3174.9797,0.07183
3175.2207,0.07126
3175.4619,0.07055
3175.7029,0.06974
3175.9438,0.069
3176.1851,0.0684
3176.426,0.06788
3176.6672,0.06726
3176.9082,0.06651
3177.1492,0.0658
3177.3904,0.06543
3177.6313,0.06553
3177.8723,0.0659
3178.1135,0.06607
3178.3545,0.06562
3178.5957,0.0645
3178.8367,0.06303
3179.0776,0.06165
3179.3188,0.06067
3179.5598,0.06009
3179.8008,0.05966
3180.042,0.05914
3180.283,0.05849
3180.5242,0.05784
3180.7651,0.05732
3181.0061,0.05684
3181.2473,0.05617
3181.4883,0.05519
3181.7292,0.05403
3181.9705,0.053
3182.2114,0.05228
3182.4526,0.05175
3182.6936,0.05113
3182.9346,0.0503
3183.1758,0.0494
3183.4167,0.04874
3183.6577,0.04842
3183.8989,0.04829
3184.1399,0.04808
3184.3811,0.04768
3184.6221,0.04716
3184.863,0.04663
3185.1042,0.04609
3185.3452,0.04542
3185.5862,0.04458
3185.8274,0.04367
3186.0684,0.0428
3186.3096,0.04198
3186.5505,0.04112
3186.7915,0.04014
3187.0327,0.03911
3187.2737,0.03819
3187.5146,0.03742
3187.7559,0.03678
3187.9968,0.03614
3188.238,0.03552
3188.479,0.03502
3188.72,0.03474
3188.9612,0.03463
3189.2021,0.03448
3189.4431,0.03413
3189.6843,0.03355
3189.9253,0.03286
3190.1665,0.03221
3190.4075,0.03173
3190.6484,0.03143
3190.8896,0.03119
3191.1306,0.03081
3191.3716,0.03013
3191.6128,0.0292
3191.8538,0.0283
3192.095,0.02777
3192.3359,0.02773
3192.5769,0.02794
3192.8181,0.02797
3193.0591,0.02762
3193.3,0.02708
3193.5413,0.02668
3193.7822,0.02654
3194.0234,0.02644
3194.2644,0.02602
3194.5054,0.02516
3194.7466,0.02408
3194.9875,0.02311
3195.2285,0.02242
3195.4697,0.02198
3195.7107,0.02175
3195.9519,0.02172
3196.1929,0.02181
3196.4338,0.02171
3196.675,0.0211
3196.916,0.01997
3197.157,0.01878
3197.3982,0.01821
3197.6392,0.01851
3197.8804,0.01921
3198.1213,0.01943
3198.3623,0.01868
3198.6035,0.01725
3198.8445,0.01584
3199.0854,0.01496
3199.3267,0.01459
3199.5676,0.01431
3199.8088,0.01379